RecordType,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,SurveyIndexArea
HL,2,NL,64T2 ,MRN2,,,,721933,2018NL034,2018,W,126417,1,,3,,,1,,,0,21,,,
HL,2,NL,64T2 ,MRN2,,,,721933,2018NL034,2018,W,126417,1,,3,,,1,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721933,2018NL034,2018,W,126417,1,,3,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721933,2018NL034,2018,W,126417,1,,9,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721933,2018NL034,2018,W,126417,1,,10,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721933,2018NL034,2018,W,126417,1,,4,,,1,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721933,2018NL034,2018,W,126417,1,,5,,,1,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721933,2018NL034,2018,W,126417,1,,2,,,1,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721933,2018NL034,2018,W,126417,1,,1,,,1,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721934,2018NL035,2018,W,126417,1,,2,,,1,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721934,2018NL035,2018,W,126417,1,,1,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721934,2018NL035,2018,W,126417,1,,2,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721934,2018NL035,2018,W,126417,1,,2,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721934,2018NL035,2018,W,126417,1,,1,,,1,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721934,2018NL035,2018,W,126417,1,,1,,,1,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721935,2018NL036,2018,W,126417,1,,1,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721935,2018NL036,2018,W,126417,1,,1,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721935,2018NL036,2018,W,126417,1,,1,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721935,2018NL036,2018,W,126417,1,,1,,,1,,,0,36,,,
HL,2,NL,64T2 ,MRN2,,,,721936,2018NL037,2018,W,126417,1,,1,,,1,,,0,21,,,
HL,2,NL,64T2 ,MRN2,,,,721936,2018NL037,2018,W,126417,1,,1,,,1,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721936,2018NL037,2018,W,126417,1,,1,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721936,2018NL037,2018,W,126417,1,,9,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721936,2018NL037,2018,W,126417,1,,8,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721936,2018NL037,2018,W,126417,1,,4,,,1,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721936,2018NL037,2018,W,126417,1,,2,,,1,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721936,2018NL037,2018,W,126417,1,,2,,,1,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721936,2018NL037,2018,W,126417,1,,1,,,1,,,0,36,,,
HL,2,NL,64T2 ,MRN2,,,,721937,2018NL038,2018,W,126417,1,,2,,,2.96,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721937,2018NL038,2018,W,126417,1,,4,,,2.96,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721937,2018NL038,2018,W,126417,1,,6,,,2.96,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721937,2018NL038,2018,W,126417,1,,19,,,2.96,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721937,2018NL038,2018,W,126417,1,,8,,,2.96,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721937,2018NL038,2018,W,126417,1,,9,,,2.96,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721937,2018NL038,2018,W,126417,1,,1,,,2.96,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721937,2018NL038,2018,W,126417,1,,1,,,2.96,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721938,2018NL039,2018,W,126417,1,,1,,,10.38,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721938,2018NL039,2018,W,126417,1,,6,,,10.38,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721938,2018NL039,2018,W,126417,1,,14,,,10.38,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721938,2018NL039,2018,W,126417,1,,9,,,10.38,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721938,2018NL039,2018,W,126417,1,,7,,,10.38,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721938,2018NL039,2018,W,126417,1,,6,,,10.38,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721938,2018NL039,2018,W,126417,1,,4,,,10.38,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721938,2018NL039,2018,W,126417,1,,2,,,10.38,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721938,2018NL039,2018,W,126417,1,,1,,,10.38,,,0,32,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,1,,,1.2,,,0,20,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,2,,,1.2,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,5,,,1.2,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,6,,,1.2,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,10,,,1.2,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,5,,,1.2,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,4,,,1.2,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,4,,,1.2,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,4,,,1.2,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,4,,,1.2,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,3,,,1.2,,,0,32,,,
HL,2,NL,64T2 ,MRN2,,,,721939,2018NL040,2018,W,126417,1,,2,,,1.2,,,0,34,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,2,,,6.56,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,6,,,6.56,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,4,,,6.56,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,7,,,6.56,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,6,,,6.56,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,8,,,6.56,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,3,,,6.56,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,1,,,6.56,,,0,32,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,1,,,6.56,,,0,34,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,8,,,6.56,,,0,35,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,1,,,6.56,,,0,36,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,2,,,6.56,,,0,37,,,
HL,2,NL,64T2 ,MRN2,,,,721940,2018NL041,2018,W,126417,1,,1,,,6.56,,,0,38,,,
HL,2,NL,64T2 ,MRN2,,,,721941,2018NL042,2018,W,126417,1,,2,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721941,2018NL042,2018,W,126417,1,,4,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721941,2018NL042,2018,W,126417,1,,8,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721941,2018NL042,2018,W,126417,1,,4,,,1,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721941,2018NL042,2018,W,126417,1,,4,,,1,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721941,2018NL042,2018,W,126417,1,,2,,,1,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721941,2018NL042,2018,W,126417,1,,1,,,1,,,0,0,,,
HL,2,NL,64T2 ,MRN2,,,,721942,2018NL043,2018,W,126417,1,,2,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721942,2018NL043,2018,W,126417,1,,1,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721942,2018NL043,2018,W,126417,1,,1,,,1,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721942,2018NL043,2018,W,126417,1,,3,,,1,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721942,2018NL043,2018,W,126417,1,,2,,,1,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721942,2018NL043,2018,W,126417,1,,4,,,1,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,4,,,2.64,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,3,,,2.64,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,7,,,2.64,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,6,,,2.64,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,17,,,2.64,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,5,,,2.64,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,4,,,2.64,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,2,,,2.64,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,1,,,2.64,,,0,32,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,1,,,2.64,,,0,38,,,
HL,2,NL,64T2 ,MRN2,,,,721943,2018NL044,2018,W,126417,1,,20,,,6.6,,,0,0,,,
HL,2,NL,64T2 ,MRN2,,,,721944,2018NL045,2018,W,126417,1,,2,,,1,,,0,21,,,
HL,2,NL,64T2 ,MRN2,,,,721944,2018NL045,2018,W,126417,1,,2,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721944,2018NL045,2018,W,126417,1,,2,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721944,2018NL045,2018,W,126417,1,,5,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721944,2018NL045,2018,W,126417,1,,2,,,1,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721944,2018NL045,2018,W,126417,1,,2,,,1,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721944,2018NL045,2018,W,126417,1,,1,,,1,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721944,2018NL045,2018,W,126417,1,,3,,,1,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721944,2018NL045,2018,W,126417,1,,1,,,1,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721944,2018NL045,2018,W,126417,1,,1,,,1,,,0,0,,,
HL,2,NL,64T2 ,MRN2,,,,721945,2018NL050,2018,W,126417,1,,1,,,1,,,0,15,,,
HL,2,NL,64T2 ,MRN2,,,,721945,2018NL050,2018,W,126417,1,,2,,,1,,,0,21,,,
HL,2,NL,64T2 ,MRN2,,,,721945,2018NL050,2018,W,126417,1,,2,,,1,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721945,2018NL050,2018,W,126417,1,,1,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721945,2018NL050,2018,W,126417,1,,2,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721945,2018NL050,2018,W,126417,1,,2,,,1,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721945,2018NL050,2018,W,126417,1,,4,,,1,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721945,2018NL050,2018,W,126417,1,,2,,,1,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721945,2018NL050,2018,W,126417,1,,23,,,1,,,0,0,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,1,,,1.865384615,,,0,17,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,1,,,1.865384615,,,0,18,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,1,,,1.865384615,,,0,21,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,4,,,1.865384615,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,8,,,1.865384615,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,4,,,1.865384615,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,10,,,1.865384615,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,10,,,1.865384615,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,8,,,1.865384615,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,1,,,1.865384615,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,1,,,1.865384615,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,1,,,1.865384615,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721946,2018NL051,2018,W,126417,1,,20,,,1,,,0,0,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,1,,,1,,,0,20,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,4,,,1,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,5,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,1,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,7,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,2,,,1,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,1,,,1,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,8,,,1,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,2,,,1,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,1,,,1,,,0,33,,,
HL,2,NL,64T2 ,MRN2,,,,721947,2018NL052,2018,W,126417,1,,2,,,1,,,0,0,,,
HL,2,NL,64T2 ,MRN2,,,,721948,2018NL053,2018,W,126417,1,,1,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721948,2018NL053,2018,W,126417,1,,1,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721949,2018NL054,2018,W,126417,1,,1,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721949,2018NL054,2018,W,126417,1,,1,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721949,2018NL054,2018,W,126417,1,,1,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721949,2018NL054,2018,W,126417,1,,2,,,1,,,0,0,,,
HL,2,NL,64T2 ,MRN2,,,,721950,2018NL055,2018,W,126417,1,,1,,,1,,,0,20,,,
HL,2,NL,64T2 ,MRN2,,,,721950,2018NL055,2018,W,126417,1,,3,,,1,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721950,2018NL055,2018,W,126417,1,,5,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721950,2018NL055,2018,W,126417,1,,7,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721950,2018NL055,2018,W,126417,1,,7,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721950,2018NL055,2018,W,126417,1,,5,,,1,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721950,2018NL055,2018,W,126417,1,,7,,,1,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721950,2018NL055,2018,W,126417,1,,6,,,1,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721950,2018NL055,2018,W,126417,1,,1,,,1,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721950,2018NL055,2018,W,126417,1,,1,,,1,,,0,33,,,
HL,2,NL,64T2 ,MRN2,,,,721951,2018NL056,2018,W,126417,1,,4,,,2.08,,,0,21,,,
HL,2,NL,64T2 ,MRN2,,,,721951,2018NL056,2018,W,126417,1,,7,,,2.08,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721951,2018NL056,2018,W,126417,1,,9,,,2.08,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721951,2018NL056,2018,W,126417,1,,12,,,2.08,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721951,2018NL056,2018,W,126417,1,,13,,,2.08,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721951,2018NL056,2018,W,126417,1,,1,,,2.08,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721951,2018NL056,2018,W,126417,1,,1,,,2.08,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721951,2018NL056,2018,W,126417,1,,2,,,2.08,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721951,2018NL056,2018,W,126417,1,,1,,,2.08,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,1,,,23.16,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,1,,,23.16,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,1,,,23.16,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,1,,,23.16,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,1,,,23.16,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,5,,,23.16,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,7,,,23.16,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,7,,,23.16,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,13,,,23.16,,,0,32,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,4,,,23.16,,,0,33,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,6,,,23.16,,,0,34,,,
HL,2,NL,64T2 ,MRN2,,,,721952,2018NL057,2018,W,126417,1,,3,,,23.16,,,0,35,,,
HL,2,NL,64T2 ,MRN2,,,,721953,2018NL058,2018,W,126417,1,,1,,,1,,,0,18,,,
HL,2,NL,64T2 ,MRN2,,,,721953,2018NL058,2018,W,126417,1,,2,,,1,,,0,21,,,
HL,2,NL,64T2 ,MRN2,,,,721953,2018NL058,2018,W,126417,1,,1,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721953,2018NL058,2018,W,126417,1,,2,,,1,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721953,2018NL058,2018,W,126417,1,,2,,,1,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721953,2018NL058,2018,W,126417,1,,1,,,1,,,0,33,,,
HL,2,NL,64T2 ,MRN2,,,,721953,2018NL058,2018,W,126417,1,,1,,,1,,,0,38,,,
HL,2,NL,64T2 ,MRN2,,,,721953,2018NL058,2018,W,126417,1,,1,,,1,,,0,40,,,
HL,2,NL,64T2 ,MRN2,,,,721953,2018NL058,2018,W,126417,1,,14,,,1,,,0,0,,,
HL,2,NL,64T2 ,MRN2,,,,721954,2018NL059,2018,W,126417,1,,1,,,11.2,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721954,2018NL059,2018,W,126417,1,,1,,,11.2,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721954,2018NL059,2018,W,126417,1,,6,,,11.2,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721954,2018NL059,2018,W,126417,1,,2,,,11.2,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721954,2018NL059,2018,W,126417,1,,10,,,11.2,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721954,2018NL059,2018,W,126417,1,,14,,,11.2,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721954,2018NL059,2018,W,126417,1,,12,,,11.2,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721954,2018NL059,2018,W,126417,1,,2,,,11.2,,,0,32,,,
HL,2,NL,64T2 ,MRN2,,,,721954,2018NL059,2018,W,126417,1,,2,,,11.2,,,0,33,,,
HL,2,NL,64T2 ,MRN2,,,,721955,2018NL060,2018,W,126417,1,,1,,,11.66666667,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721955,2018NL060,2018,W,126417,1,,3,,,11.66666667,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721955,2018NL060,2018,W,126417,1,,7,,,11.66666667,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721955,2018NL060,2018,W,126417,1,,13,,,11.66666667,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721955,2018NL060,2018,W,126417,1,,8,,,11.66666667,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721955,2018NL060,2018,W,126417,1,,7,,,11.66666667,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721955,2018NL060,2018,W,126417,1,,5,,,11.66666667,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721955,2018NL060,2018,W,126417,1,,4,,,11.66666667,,,0,32,,,
HL,2,NL,64T2 ,MRN2,,,,721955,2018NL060,2018,W,126417,1,,1,,,11.66666667,,,0,33,,,
HL,2,NL,64T2 ,MRN2,,,,721955,2018NL060,2018,W,126417,1,,1,,,11.66666667,,,0,34,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,1,,,3.58,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,2,,,3.58,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,4,,,3.58,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,8,,,3.58,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,10,,,3.58,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,5,,,3.58,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,10,,,3.58,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,4,,,3.58,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,4,,,3.58,,,0,30,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,1,,,3.58,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721956,2018NL061,2018,W,126417,1,,1,,,3.58,,,0,33,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,1,,,1,,,0,20,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,1,,,1,,,0,21,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,2,,,1,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,1,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,4,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,5,,,1,,,0,25,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,6,,,1,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,2,,,1,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,2,,,1,,,0,28,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,2,,,1,,,0,29,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,1,,,1,,,0,31,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,1,,,1,,,0,32,,,
HL,2,NL,64T2 ,MRN2,,,,721908,2018NL062,2018,W,126417,1,,7,,,1,,,0,0,,,
HL,2,NL,64T2 ,MRN2,,,,748720,2019NL001,2019,W,126417,1,,1,,,1,,,0,21,,,
HL,2,NL,64T2 ,MRN2,,,,748720,2019NL001,2019,W,126417,1,,1,,,1,,,0,22,,,
HL,2,NL,64T2 ,MRN2,,,,748720,2019NL001,2019,W,126417,1,,2,,,1,,,0,23,,,
HL,2,NL,64T2 ,MRN2,,,,748720,2019NL001,2019,W,126417,1,,5,,,1,,,0,24,,,
HL,2,NL,64T2 ,MRN2,,,,748720,2019NL001,2019,W,126417,1,,2,,,1,,,0,26,,,
HL,2,NL,64T2 ,MRN2,,,,748720,2019NL001,2019,W,126417,1,,1,,,1,,,0,27,,,
HL,2,NL,64T2 ,MRN2,,,,748720,2019NL001,2019,W,126417,1,,1,,,1,,,0,28,,,
